사고다발지역시도시군구,위도,경도,사고다발지역폴리곤정보
부산광역시 동구5,35.136893,129.056619,"POLYGON ((129.05841532 35.13689306, 129.0583808 35.13660643, 129.05827856 35.1363308, 129.05811253 35.13607679, 129.0578891 35.13585414, 129.05761684 35.13567142, 129.05730623 35.13553564, 129.05696919 35.13545203, 129.05661869 35.1354238, 129.05626818 35.13545203, 129.05593115 35.13553564, 129.05562053 35.13567142, 129.05534828 35.13585414, 129.05512484 35.13607679, 129.05495882 35.1363308, 129.05485658 35.13660643, 129.05482206 35.13689306, 129.05485658 35.1371797, 129.05495882 35.13745532, 129.05512484 35.13770933, 129.05534828 35.13793197, 129.05562053 35.13811469, 129.05593115 35.13825046, 129.05626818 35.13833407, 129.05661869 35.1383623, 129.05696919 35.13833407, 129.05730623 35.13825046, 129.05761684 35.13811469, 129.0578891 35.13793197, 129.05811253 35.13770933, 129.05827856 35.13745532, 129.0583808 35.1371797, 129.05841532 35.13689306))"
부산광역시 동구6,35.127421,129.045199,"POLYGON ((129.04699543 35.12742129, 129.04696091 35.12713462, 129.04685867 35.12685896, 129.04669265 35.12660492, 129.04646921 35.12638225, 129.04619696 35.1261995, 129.04588634 35.12606371, 129.04554931 35.12598009, 129.0451988 35.12595186, 129.0448483 35.12598009, 129.04451126 35.12606371, 129.04420065 35.1261995, 129.04392839 35.12638225, 129.04370496 35.12660492, 129.04353893 35.12685896, 129.0434367 35.12713462, 129.04340217 35.12742129, 129.0434367 35.12770796, 129.04353893 35.12798361, 129.04370496 35.12823765, 129.04392839 35.12846032, 129.04420065 35.12864306, 129.04451126 35.12877884, 129.0448483 35.12886246, 129.0451988 35.12889069, 129.04554931 35.12886246, 129.04588634 35.12877884, 129.04619696 35.12864306, 129.04646921 35.12846032, 129.04669265 35.12823765, 129.04685867 35.12798361, 129.04696091 35.12770796, 129.04699543 35.12742129))"
서울특별시 관악구8,37.487081,126.946382,"POLYGON ((126.94817823 37.48708136, 126.94814371 37.48680323, 126.94804147 37.4865358, 126.94787544 37.48628933, 126.94765201 37.48607329, 126.94737976 37.485896, 126.94706914 37.48576425, 126.94673211 37.48568313, 126.9463816 37.48565573, 126.9460311 37.48568313, 126.94569406 37.48576425, 126.94538345 37.485896, 126.94511119 37.48607329, 126.94488776 37.48628933, 126.94472173 37.4865358, 126.94461949 37.48680323, 126.94458497 37.48708136, 126.94461949 37.48735948, 126.94472173 37.48762691, 126.94488776 37.48787338, 126.94511119 37.48808941, 126.94538345 37.4882667, 126.94569406 37.48839844, 126.9460311 37.48847956, 126.9463816 37.48850695, 126.94673211 37.48847956, 126.94706914 37.48839844, 126.94737976 37.4882667, 126.94765201 37.48808941, 126.94787544 37.48787338, 126.94804147 37.48762691, 126.94814371 37.48735948, 126.94817823 37.48708136))"
서울특별시 서초구1,37.506276,127.004316,"POLYGON ((127.00611287 37.50627617, 127.00607835 37.50599812, 127.00597611 37.50573075, 127.00581008 37.50548435, 127.00558665 37.50526837, 127.00531439 37.50509112, 127.00500378 37.50495941, 127.00466674 37.5048783, 127.00431624 37.50485092, 127.00396573 37.5048783, 127.0036287 37.50495941, 127.00331808 37.50509112, 127.00304583 37.50526837, 127.00282239 37.50548435, 127.00265637 37.50573075, 127.00255413 37.50599812, 127.00251961 37.50627617, 127.00255413 37.50655422, 127.00265637 37.50682159, 127.00282239 37.50706799, 127.00304583 37.50728396, 127.00331808 37.50746121, 127.0036287 37.50759291, 127.00396573 37.50767402, 127.00431624 37.5077014, 127.00466674 37.50767402, 127.00500378 37.50759291, 127.00531439 37.50746121, 127.00558665 37.50728396, 127.00581008 37.50706799, 127.00597611 37.50682159, 127.00607835 37.50655422, 127.00611287 37.50627617))"
서울특별시 서초구2,37.476586,126.981443,"POLYGON ((126.98323955 37.47658638, 126.98320503 37.47630822, 126.98310279 37.47604074, 126.98293676 37.47579424, 126.98271333 37.47557817, 126.98244107 37.47540085, 126.98213046 37.47526909, 126.98179342 37.47518795, 126.98144292 37.47516056, 126.98109241 37.47518795, 126.98075538 37.47526909, 126.98044476 37.47540085, 126.98017251 37.47557817, 126.97994907 37.47579424, 126.97978305 37.47604074, 126.97968081 37.47630822, 126.97964629 37.47658638, 126.97968081 37.47686454, 126.97978305 37.47713201, 126.97994907 37.47737851, 126.98017251 37.47759457, 126.98044476 37.47777189, 126.98075538 37.47790364, 126.98109241 37.47798478, 126.98144292 37.47801218, 126.98179342 37.47798478, 126.98213046 37.47790364, 126.98244107 37.47777189, 126.98271333 37.47759457, 126.98293676 37.47737851, 126.98310279 37.47713201, 126.98320503 37.47686454, 126.98323955 37.47658638))"
서울특별시 강남구1,37.488281,127.101651,"POLYGON ((127.10344712 37.48828144, 127.1034126 37.48800332, 127.10331036 37.48773589, 127.10314433 37.48748942, 127.1029209 37.48727339, 127.10264864 37.4870961, 127.10233803 37.48696436, 127.102001 37.48688323, 127.10165049 37.48685584, 127.10129999 37.48688323, 127.10096295 37.48696436, 127.10065234 37.4870961, 127.10038008 37.48727339, 127.10015665 37.48748942, 127.09999062 37.48773589, 127.09988838 37.48800332, 127.09985386 37.48828144, 127.09988838 37.48855956, 127.09999062 37.48882699, 127.10015665 37.48907345, 127.10038008 37.48928948, 127.10065234 37.48946676, 127.10096295 37.4895985, 127.10129999 37.48967962, 127.10165049 37.48970701, 127.102001 37.48967962, 127.10233803 37.4895985, 127.10264864 37.48946676, 127.1029209 37.48928948, 127.10314433 37.48907345, 127.10331036 37.48882699, 127.1034126 37.48855956, 127.10344712 37.48828144))"
서울특별시 강남구2,37.504435,127.025723,"POLYGON ((127.02751991 37.50443516, 127.02748539 37.5041571, 127.02738315 37.50388973, 127.02721712 37.50364331, 127.02699369 37.50342733, 127.02672143 37.50325007, 127.02641082 37.50311836, 127.02607378 37.50303725, 127.02572328 37.50300987, 127.02537277 37.50303725, 127.02503574 37.50311836, 127.02472512 37.50325007, 127.02445287 37.50342733, 127.02422943 37.50364331, 127.02406341 37.50388973, 127.02396117 37.5041571, 127.02392665 37.50443516, 127.02396117 37.50471322, 127.02406341 37.50498059, 127.02422943 37.505227, 127.02445287 37.50544297, 127.02472512 37.50562022, 127.02503574 37.50575193, 127.02537277 37.50583304, 127.02572328 37.50586042, 127.02607378 37.50583304, 127.02641082 37.50575193, 127.02672143 37.50562022, 127.02699369 37.50544297, 127.02721712 37.505227, 127.02738315 37.50498059, 127.02748539 37.50471322, 127.02751991 37.50443516))"
서울특별시 강남구3,37.525487,127.024741,"POLYGON ((127.02653787 37.52548689, 127.02650335 37.52520891, 127.02640111 37.52494162, 127.02623509 37.52469527, 127.02601165 37.52447935, 127.0257394 37.52430214, 127.02542878 37.52417047, 127.02509175 37.52408938, 127.02474124 37.524062, 127.02439074 37.52408938, 127.0240537 37.52417047, 127.02374309 37.52430214, 127.02347083 37.52447935, 127.0232474 37.52469527, 127.02308137 37.52494162, 127.02297913 37.52520891, 127.02294461 37.52548689, 127.02297913 37.52576487, 127.02308137 37.52603217, 127.0232474 37.52627851, 127.02347083 37.52649443, 127.02374309 37.52667163, 127.0240537 37.5268033, 127.02439074 37.52688438, 127.02474124 37.52691176, 127.02509175 37.52688438, 127.02542878 37.5268033, 127.0257394 37.52667163, 127.02601165 37.52649443, 127.02623509 37.52627851, 127.02640111 37.52603217, 127.02650335 37.52576487, 127.02653787 37.52548689))"
서울특별시 강남구4,37.517404,127.041246,"POLYGON ((127.04304263 37.5174039, 127.04300811 37.51712589, 127.04290587 37.51685856, 127.04273984 37.51661219, 127.04251641 37.51639624, 127.04224415 37.51621902, 127.04193354 37.51608733, 127.0415965 37.51600624, 127.041246 37.51597886, 127.04089549 37.51600624, 127.04055846 37.51608733, 127.04024784 37.51621902, 127.03997559 37.51639624, 127.03975216 37.51661219, 127.03958613 37.51685856, 127.03948389 37.51712589, 127.03944937 37.5174039, 127.03948389 37.51768191, 127.03958613 37.51794923, 127.03975216 37.5181956, 127.03997559 37.51841154, 127.04024784 37.51858876, 127.04055846 37.51872045, 127.04089549 37.51880154, 127.041246 37.51882892, 127.0415965 37.51880154, 127.04193354 37.51872045, 127.04224415 37.51858876, 127.04251641 37.51841154, 127.04273984 37.5181956, 127.04290587 37.51794923, 127.04300811 37.51768191, 127.04304263 37.5174039))"
서울특별시 송파구1,37.510703,127.083896,"POLYGON ((127.08569281 37.51070308, 127.08565829 37.51042505, 127.08555605 37.5101577, 127.08539003 37.5099113, 127.08516659 37.50969534, 127.08489434 37.5095181, 127.08458372 37.5093864, 127.08424669 37.5093053, 127.08389618 37.50927791, 127.08354568 37.5093053, 127.08320864 37.5093864, 127.08289803 37.5095181, 127.08262577 37.50969534, 127.08240234 37.5099113, 127.08223631 37.5101577, 127.08213407 37.51042505, 127.08209955 37.51070308, 127.08213407 37.51098112, 127.08223631 37.51124847, 127.08240234 37.51149485, 127.08262577 37.51171082, 127.08289803 37.51188805, 127.08320864 37.51201975, 127.08354568 37.51210084, 127.08389618 37.51212823, 127.08424669 37.51210084, 127.08458372 37.51201975, 127.08489434 37.51188805, 127.08516659 37.51171082, 127.08539003 37.51149485, 127.08555605 37.51124847, 127.08565829 37.51098112, 127.08569281 37.51070308))"
서울특별시 송파구2,37.501599,127.108317,"POLYGON ((127.11011319 37.50159909, 127.11007867 37.50132103, 127.10997643 37.50105364, 127.10981041 37.50080722, 127.10958697 37.50059123, 127.10931472 37.50041396, 127.1090041 37.50028225, 127.10866707 37.50020114, 127.10831656 37.50017375, 127.10796606 37.50020114, 127.10762902 37.50028225, 127.10731841 37.50041396, 127.10704615 37.50059123, 127.10682272 37.50080722, 127.10665669 37.50105364, 127.10655445 37.50132103, 127.10651993 37.50159909, 127.10655445 37.50187716, 127.10665669 37.50214454, 127.10682272 37.50239096, 127.10704615 37.50260695, 127.10731841 37.50278421, 127.10762902 37.50291592, 127.10796606 37.50299703, 127.10831656 37.50302441, 127.10866707 37.50299703, 127.1090041 37.50291592, 127.10931472 37.50278421, 127.10958697 37.50260695, 127.10981041 37.50239096, 127.10997643 37.50214454, 127.11007867 37.50187716, 127.11011319 37.50159909))"
서울특별시 송파구3,37.491507,127.134435,"POLYGON ((127.13623178 37.49150718, 127.13619726 37.49122907, 127.13609502 37.49096165, 127.13592899 37.4907152, 127.13570556 37.49049917, 127.1354333 37.49032189, 127.13512269 37.49019015, 127.13478565 37.49010903, 127.13443515 37.49008164, 127.13408464 37.49010903, 127.13374761 37.49019015, 127.13343699 37.49032189, 127.13316474 37.49049917, 127.1329413 37.4907152, 127.13277528 37.49096165, 127.13267304 37.49122907, 127.13263852 37.49150718, 127.13267304 37.49178528, 127.13277528 37.4920527, 127.1329413 37.49229915, 127.13316474 37.49251517, 127.13343699 37.49269245, 127.13374761 37.49282418, 127.13408464 37.4929053, 127.13443515 37.49293269, 127.13478565 37.4929053, 127.13512269 37.49282418, 127.1354333 37.49269245, 127.13570556 37.49251517, 127.13592899 37.49229915, 127.13609502 37.4920527, 127.13619726 37.49178528, 127.13623178 37.49150718))"
서울특별시 송파구4,37.513181,127.117954,"POLYGON ((127.11975009 37.5131814, 127.11971557 37.51290337, 127.11961333 37.51263603, 127.11944731 37.51238965, 127.11922387 37.51217369, 127.11895162 37.51199645, 127.11864101 37.51186476, 127.11830397 37.51178366, 127.11795346 37.51175628, 127.11760296 37.51178366, 127.11726592 37.51186476, 127.11695531 37.51199645, 127.11668305 37.51217369, 127.11645962 37.51238965, 127.11629359 37.51263603, 127.11619136 37.51290337, 127.11615683 37.5131814, 127.11619136 37.51345942, 127.11629359 37.51372676, 127.11645962 37.51397315, 127.11668305 37.5141891, 127.11695531 37.51436633, 127.11726592 37.51449802, 127.11760296 37.51457911, 127.11795346 37.5146065, 127.11830397 37.51457911, 127.11864101 37.51449802, 127.11895162 37.51436633, 127.11922387 37.5141891, 127.11944731 37.51397315, 127.11961333 37.51372676, 127.11971557 37.51345942, 127.11975009 37.5131814))"
서울특별시 송파구5,37.500253,127.11197,"POLYGON ((127.11376693 37.50025329, 127.11373241 37.49997522, 127.11363017 37.49970783, 127.11346414 37.4994614, 127.11324071 37.4992454, 127.11296845 37.49906814, 127.11265784 37.49893642, 127.1123208 37.49885531, 127.1119703 37.49882792, 127.11161979 37.49885531, 127.11128276 37.49893642, 127.11097214 37.49906814, 127.11069989 37.4992454, 127.11047645 37.4994614, 127.11031043 37.49970783, 127.11020819 37.49997522, 127.11017367 37.50025329, 127.11020819 37.50053136, 127.11031043 37.50079875, 127.11047645 37.50104517, 127.11069989 37.50126116, 127.11097214 37.50143842, 127.11128276 37.50157014, 127.11161979 37.50165125, 127.1119703 37.50167864, 127.1123208 37.50165125, 127.11265784 37.50157014, 127.11296845 37.50143842, 127.11324071 37.50126116, 127.11346414 37.50104517, 127.11363017 37.50079875, 127.11373241 37.50053136, 127.11376693 37.50025329))"
서울특별시 송파구6,37.498921,127.145246,"POLYGON ((127.14704224 37.4989208, 127.14700771 37.49864272, 127.14690548 37.49837532, 127.14673945 37.49812889, 127.14651601 37.49791289, 127.14624376 37.49773562, 127.14593315 37.4976039, 127.14559611 37.49752279, 127.14524561 37.4974954, 127.1448951 37.49752279, 127.14455806 37.4976039, 127.14424745 37.49773562, 127.1439752 37.49791289, 127.14375176 37.49812889, 127.14358573 37.49837532, 127.1434835 37.49864272, 127.14344897 37.4989208, 127.1434835 37.49919888, 127.14358573 37.49946627, 127.14375176 37.49971269, 127.1439752 37.49992869, 127.14424745 37.50010595, 127.14455806 37.50023767, 127.1448951 37.50031878, 127.14524561 37.50034617, 127.14559611 37.50031878, 127.14593315 37.50023767, 127.14624376 37.50010595, 127.14651601 37.49992869, 127.14673945 37.49971269, 127.14690548 37.49946627, 127.14700771 37.49919888, 127.14704224 37.4989208))"
서울특별시 강동구1,37.54091,127.124289,"POLYGON ((127.12608594 37.54090983, 127.12605142 37.54063191, 127.12594918 37.54036466, 127.12578315 37.54011837, 127.12555972 37.53990249, 127.12528746 37.53972532, 127.12497685 37.53959368, 127.12463981 37.53951261, 127.12428931 37.53948523, 127.1239388 37.53951261, 127.12360177 37.53959368, 127.12329115 37.53972532, 127.1230189 37.53990249, 127.12279546 37.54011837, 127.12262944 37.54036466, 127.1225272 37.54063191, 127.12249268 37.54090983, 127.1225272 37.54118775, 127.12262944 37.54145499, 127.12279546 37.54170128, 127.1230189 37.54191715, 127.12329115 37.54209432, 127.12360177 37.54222596, 127.1239388 37.54230702, 127.12428931 37.5423344, 127.12463981 37.54230702, 127.12497685 37.54222596, 127.12528746 37.54209432, 127.12555972 37.54191715, 127.12578315 37.54170128, 127.12594918 37.54145499, 127.12605142 37.54118775, 127.12608594 37.54090983))"
서울특별시 강동구2,37.541067,127.14018,"POLYGON ((127.14197685 37.5410672, 127.14194233 37.54078928, 127.14184009 37.54052204, 127.14167406 37.54027575, 127.14145063 37.54005987, 127.14117837 37.5398827, 127.14086776 37.53975105, 127.14053072 37.53966998, 127.14018022 37.53964261, 127.13982971 37.53966998, 127.13949268 37.53975105, 127.13918206 37.5398827, 127.13890981 37.54005987, 127.13868638 37.54027575, 127.13852035 37.54052204, 127.13841811 37.54078928, 127.13838359 37.5410672, 127.13841811 37.54134512, 127.13852035 37.54161236, 127.13868638 37.54185865, 127.13890981 37.54207453, 127.13918206 37.54225169, 127.13949268 37.54238333, 127.13982971 37.5424644, 127.14018022 37.54249177, 127.14053072 37.5424644, 127.14086776 37.54238333, 127.14117837 37.54225169, 127.14145063 37.54207453, 127.14167406 37.54185865, 127.14184009 37.54161236, 127.14194233 37.54134512, 127.14197685 37.5410672))"
서울특별시 강동구3,37.542437,127.135805,"POLYGON ((127.13760199 37.54243709, 127.13756746 37.54215917, 127.13746523 37.54189193, 127.1372992 37.54164565, 127.13707577 37.54142977, 127.13680351 37.54125261, 127.1364929 37.54112096, 127.13615586 37.5410399, 127.13580536 37.54101252, 127.13545485 37.5410399, 127.13511782 37.54112096, 127.1348072 37.54125261, 127.13453495 37.54142977, 127.13431151 37.54164565, 127.13414549 37.54189193, 127.13404325 37.54215917, 127.13400873 37.54243709, 127.13404325 37.542715, 127.13414549 37.54298224, 127.13431151 37.54322852, 127.13453495 37.54344439, 127.1348072 37.54362155, 127.13511782 37.54375319, 127.13545485 37.54383426, 127.13580536 37.54386163, 127.13615586 37.54383426, 127.1364929 37.54375319, 127.13680351 37.54362155, 127.13707577 37.54344439, 127.1372992 37.54322852, 127.13746523 37.54298224, 127.13756746 37.542715, 127.13760199 37.54243709))"
서울특별시 영등포구6,37.511136,126.912191,"POLYGON ((126.91398766 37.51113559, 126.91395314 37.51085755, 126.9138509 37.5105902, 126.91368487 37.51034381, 126.91346144 37.51012785, 126.91318918 37.50995061, 126.91287857 37.50981891, 126.91254153 37.50973781, 126.91219103 37.50971042, 126.91184052 37.50973781, 126.91150349 37.50981891, 126.91119287 37.50995061, 126.91092062 37.51012785, 126.91069718 37.51034381, 126.91053116 37.5105902, 126.91042892 37.51085755, 126.9103944 37.51113559, 126.91042892 37.51141362, 126.91053116 37.51168097, 126.91069718 37.51192735, 126.91092062 37.51214331, 126.91119287 37.51232055, 126.91150349 37.51245224, 126.91184052 37.51253334, 126.91219103 37.51256072, 126.91254153 37.51253334, 126.91287857 37.51245224, 126.91318918 37.51232055, 126.91346144 37.51214331, 126.91368487 37.51192735, 126.9138509 37.51168097, 126.91395314 37.51141362, 126.91398766 37.51113559))"
서울특별시 영등포구7,37.519559,126.88474,"POLYGON ((126.8865362 37.51955862, 126.88650167 37.51928061, 126.88639944 37.51901329, 126.88623341 37.51876693, 126.88600998 37.51855099, 126.88573772 37.51837377, 126.88542711 37.51824209, 126.88509007 37.51816099, 126.88473957 37.51813361, 126.88438906 37.51816099, 126.88405203 37.51824209, 126.88374141 37.51837377, 126.88346916 37.51855099, 126.88324572 37.51876693, 126.8830797 37.51901329, 126.88297746 37.51928061, 126.88294294 37.51955862, 126.88297746 37.51983662, 126.8830797 37.52010393, 126.88324572 37.52035029, 126.88346916 37.52056623, 126.88374141 37.52074344, 126.88405203 37.52087512, 126.88438906 37.52095621, 126.88473957 37.52098359, 126.88509007 37.52095621, 126.88542711 37.52087512, 126.88573772 37.52074344, 126.88600998 37.52056623, 126.88623341 37.52035029, 126.88639944 37.52010393, 126.88650167 37.51983662, 126.8865362 37.51955862))"
